Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.buttonPressed(int)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,2,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.createDropDownDialogArea(Composite)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,1,10,3,5,2,3,2,3,1,3,4,2,3,1,1,1,1,,,,,,0,,"0,40",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.filterSyncSet()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,13,2,8,1,2,2,6,11,4,8,2,2,2,1,,,,,,1,,"0,08",2,2,2,1
Anonymous Class,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.filterSyncSet.(Anon_5)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,3,3,3,3,7,0,7,0,1,3,0,,0,0,,,1,0,1,18,0,0,0,1,,8,0,8,1,6,0,,,5,8,3,6,,,,,3,3,3,3,3,2,0,"0,00",3,3,3,3
Public Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.filterSyncSet.(Anon_5).select(SyncInfo)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,3,3,5,8,3,6,3,3,3,3,,,,,,2,,"0,00",3,3,3,3
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.getAllResources()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.getSyncSet()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.setViewerInput()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,1,6,0,7,3,4,7,1,6,3,3,4,1,,,,,,1,,"0,00",3,3,4,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.SyncInfoSetDetailsDialog.updateEnablements()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\SyncInfoSetDetailsDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,1,0,1,1,0,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Class,"org.eclipse.team.internal.ccvs.ui.subscriber.ToolTipMessageDialog",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\ToolTipMessageDialog.java,2,2,2,1,10,0,6,4,1,4,0,,0,0,,,2,1,2,15,0,0,1,1,,35,0,15,4,6,20,,,7,12,5,7,,,,,3,3,3,1,2,2,0,"1,33",4,4,4,2
Public Constructor,"org.eclipse.team.internal.ccvs.ui.subscriber.ToolTipMessageDialog.ToolTipMessageDialog(Shell,String,Image,String,int,String[],String[],int)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\ToolTipMessageDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,9,8,0,4,1,2,4,2,1,2,3,1,2,1,1,1,1,,,,,,0,,"1,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.ToolTipMessageDialog.createButtonsForButtonBar(Composite)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\ToolTipMessageDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,8,1,4,3,3,3,4,7,2,5,3,3,3,1,,,,,,2,,"0,38",3,3,3,1
Public Class,"org.eclipse.team.internal.ccvs.ui.subscriber.UpdateDialog",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\UpdateDialog.java,1,1,1,1,6,0,5,1,1,7,0,,0,1,,,6,0,6,54,0,0,5,1,,62,9,31,9,16,23,,,14,22,9,14,,,,,2,2,3,1,4,1,0,"0,74",7,7,8,6
Public Constructor,"org.eclipse.team.internal.ccvs.ui.subscriber.UpdateDialog.UpdateDialog(Shell,SyncInfoSet)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\UpdateDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,1,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,33",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.UpdateDialog.buttonPressed(int)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\UpdateDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,9,1,6,2,4,2,4,6,1,5,2,2,3,1,,,,,,1,,"0,22",2,2,3,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.UpdateDialog.createButtonsForButtonBar(Composite)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\UpdateDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,1,3,0,2,1,3,4,1,3,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.UpdateDialog.createMainDialogArea(Composite)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\UpdateDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,2,5,2,3,2,2,1,3,4,2,3,1,1,1,1,,,,,,0,,"0,40",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.UpdateDialog.includeCancelButton()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\UpdateDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.UpdateDialog.includeOkButton()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\UpdateDialog.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Class,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitAction",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitAction.java,2,2,2,1,6,0,6,1,1,17,0,,0,0,,,6,0,6,41,0,1,2,3,,67,6,38,12,21,24,,,19,29,13,20,,,,,3,3,3,1,4,2,0,"0,63",9,9,9,6
Public Constructor,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitAction.WorkspaceCommitAction(ISynchronizePageConfiguration)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitAction.java,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Constructor,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitAction.WorkspaceCommitAction(ISynchronizePageConfiguration,ISelectionProvider,String)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitAction.java,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitAction.getSubscriberOperation(ISynchronizePageConfiguration,IDiffElement[])",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitAction.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,1,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,33",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitAction.getSyncInfoFilter()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitAction.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitAction.getSyncInfoSet()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitAction.java,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,11,4,7,0,5,3,7,10,5,7,3,3,3,1,,,,,,2,,"0,00",3,3,3,1
Public Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitAction.runOperation()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitAction.java,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,9,3,6,2,9,2,4,6,3,5,2,2,2,1,,,,,,1,,"0,22",2,2,2,1
Public Class,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,4,3,4,2,17,1,14,3,1,40,1,,0,0,,,17,3,17,80,0,7,7,3,,340,30,248,58,172,69,,,123,184,67,140,,,,,18,14,19,8,5,5,90,"0,28",63,57,66,34
Public Constructor,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.WorkspaceCommitOperation(ISynchronizePageConfiguration,IDiffElement[],boolean)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.add(IProject,IResource[],IProgressMonitor)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,16,1,11,0,4,3,5,9,3,6,3,3,3,1,,,,,,1,,"0,00",3,3,3,1
Anonymous Class,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.add.(Anon_2)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,1,1,1,1,3,0,3,0,1,6,0,,0,0,,,2,0,2,103,0,0,2,0,,7,0,7,0,5,0,,,2,4,2,2,,,,,1,1,1,1,6,0,0,"0,00",2,2,2,2
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.add.(Anon_2).createScopeManager(boolean)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,2,0,5,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.add.(Anon_2).getResourceMappingContext()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,2,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.commit(IProject,IResource[],IProgressMonitor)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,19,3,13,0,4,3,6,10,4,7,3,3,3,1,,,,,,1,,"0,00",3,3,3,1
Anonymous Class,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.commit.(Anon_1)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,1,1,1,1,3,0,3,0,1,6,0,,0,0,,,2,0,2,109,0,0,2,0,,7,0,7,0,5,0,,,2,4,2,2,,,,,1,1,1,1,7,0,0,"0,00",2,2,2,2
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.commit.(Anon_1).createScopeManager(boolean)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,2,0,5,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.commit.(Anon_1).getResourceMappingContext()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,2,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.containsOne(ChangeSet,IResource[])",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,2,5,0,2,3,5,8,3,5,3,3,3,3,,,,,,2,,"0,00",3,3,3,3
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.getErrorTitle()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.getJobName()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,6,1,2,3,2,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.getProposedComment(IResource[])",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,15,5,11,1,11,4,11,15,6,11,4,4,4,1,,,,,,3,,"0,07",4,4,4,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.getSyncInfoSet()",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,19,1,13,0,7,5,8,13,1,12,5,5,5,5,,,,,,3,,"0,00",5,5,5,5
Private Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.getUnaddedResources(SyncInfoSet)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,11,4,7,2,7,3,7,10,5,7,3,3,3,1,,,,,,2,,"0,18",3,3,3,1
Private Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.isAdded(IResource)",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,5,0,5,2,3,5,2,4,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Protected Method,"org.eclipse.team.internal.ccvs.ui.subscriber.WorkspaceCommitOperation.promptForComment(RepositoryManager,IResource[])",bundles\org.eclipse.team.cvs.ui\src\org\eclipse\team\internal\ccvs\ui\subscriber\WorkspaceCommitOperation.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,4,2,2,5,4,1,2,3,2,2,1,1,1,1,,,,,,0,,"1,25",1,1,1,1
